uid,post_subtype,pre_crop_path,post_crop_path,pre_mask_path,post_mask_path,pad_used_px,pre_bbox_xyxy,post_bbox_xyxy,pre_size,post_size
0be2c8f0-15eb-4d2b-b1c9-f51739460f54,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\0be2c8f0-15eb-4d2b-b1c9-f51739460f54_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\0be2c8f0-15eb-4d2b-b1c9-f51739460f54_post.jpg,,,12,"688,446,752,535","688,446,752,535",64x89,64x89
0fbfeda6-739c-403b-a419-c758168de727,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\0fbfeda6-739c-403b-a419-c758168de727_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\0fbfeda6-739c-403b-a419-c758168de727_post.jpg,,,13,"894,907,931,949","894,907,931,949",37x42,37x42
10bc059b-8476-4576-b8ec-555461b86106,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\10bc059b-8476-4576-b8ec-555461b86106_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\10bc059b-8476-4576-b8ec-555461b86106_post.jpg,,,56,"460,0,661,61","460,0,661,61",201x61,201x61
13369340-d2de-4ca6-afae-560dc6cfca64,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\13369340-d2de-4ca6-afae-560dc6cfca64_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\13369340-d2de-4ca6-afae-560dc6cfca64_post.jpg,,,13,"717,0,772,19","717,0,772,19",55x19,55x19
15556327-2c5b-4b45-ae0a-29cd8e7dccca,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\15556327-2c5b-4b45-ae0a-29cd8e7dccca_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\15556327-2c5b-4b45-ae0a-29cd8e7dccca_post.jpg,,,13,"942,62,991,105","942,62,991,105",49x43,49x43
16068fee-e8ba-401e-a506-5dc04d6b0221,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\16068fee-e8ba-401e-a506-5dc04d6b0221_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\16068fee-e8ba-401e-a506-5dc04d6b0221_post.jpg,,,13,"426,207,470,257","426,207,470,257",44x50,44x50
17b4fa4e-9cca-4769-a94b-33154a257ab8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\17b4fa4e-9cca-4769-a94b-33154a257ab8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\17b4fa4e-9cca-4769-a94b-33154a257ab8_post.jpg,,,26,"832,0,909,35","832,0,909,35",77x35,77x35
18d2ebac-aa07-4479-9964-99a89b00715c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\18d2ebac-aa07-4479-9964-99a89b00715c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\18d2ebac-aa07-4479-9964-99a89b00715c_post.jpg,,,12,"183,468,217,510","183,468,217,510",34x42,34x42
19398088-609a-4d3b-a1b0-6f138452c5f8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\19398088-609a-4d3b-a1b0-6f138452c5f8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\19398088-609a-4d3b-a1b0-6f138452c5f8_post.jpg,,,13,"45,705,101,747","45,705,101,747",56x42,56x42
193d9085-6f69-47f0-ad19-58112ff5c926,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\193d9085-6f69-47f0-ad19-58112ff5c926_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\193d9085-6f69-47f0-ad19-58112ff5c926_post.jpg,,,12,"880,193,928,255","880,193,928,255",48x62,48x62
1cae9f49-a0db-4d30-9917-0dfb18a9b7f7,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\1cae9f49-a0db-4d30-9917-0dfb18a9b7f7_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\1cae9f49-a0db-4d30-9917-0dfb18a9b7f7_post.jpg,,,12,"129,709,180,760","129,709,180,760",51x51,51x51
1e482aab-2eb9-483e-a12c-c7262193ffd4,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\1e482aab-2eb9-483e-a12c-c7262193ffd4_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\1e482aab-2eb9-483e-a12c-c7262193ffd4_post.jpg,,,20,"913,0,978,30","913,0,978,30",65x30,65x30
1ff93cef-51cd-4670-8bf2-2fed6636e2ab,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\1ff93cef-51cd-4670-8bf2-2fed6636e2ab_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\1ff93cef-51cd-4670-8bf2-2fed6636e2ab_post.jpg,,,13,"216,58,270,112","216,58,270,112",54x54,54x54
206e118d-d914-41fb-9b26-6a6c6bc24612,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\206e118d-d914-41fb-9b26-6a6c6bc24612_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\206e118d-d914-41fb-9b26-6a6c6bc24612_post.jpg,,,12,"113,671,153,729","113,671,153,729",40x58,40x58
214d1c38-b6a1-4419-9390-58beea2b584b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\214d1c38-b6a1-4419-9390-58beea2b584b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\214d1c38-b6a1-4419-9390-58beea2b584b_post.jpg,,,13,"858,907,897,942","858,907,897,942",39x35,39x35
2268eeda-647c-4241-8bab-2361aa7b37fa,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2268eeda-647c-4241-8bab-2361aa7b37fa_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2268eeda-647c-4241-8bab-2361aa7b37fa_post.jpg,,,13,"828,477,887,561","828,477,887,561",59x84,59x84
2384ed03-a9c5-4bcb-8949-961658a0d5cc,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2384ed03-a9c5-4bcb-8949-961658a0d5cc_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2384ed03-a9c5-4bcb-8949-961658a0d5cc_post.jpg,,,13,"128,812,203,902","128,812,203,902",75x90,75x90
239c97c5-d714-4362-8ec1-351dc46ca22f,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\239c97c5-d714-4362-8ec1-351dc46ca22f_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\239c97c5-d714-4362-8ec1-351dc46ca22f_post.jpg,,,12,"217,460,264,562","217,460,264,562",47x102,47x102
239deeb1-d553-451f-9fec-d5d237db0908,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\239deeb1-d553-451f-9fec-d5d237db0908_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\239deeb1-d553-451f-9fec-d5d237db0908_post.jpg,,,13,"468,359,532,408","468,359,532,408",64x49,64x49
23b235dc-485b-40ee-82a7-bf4106680fe5,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\23b235dc-485b-40ee-82a7-bf4106680fe5_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\23b235dc-485b-40ee-82a7-bf4106680fe5_post.jpg,,,12,"820,423,870,465","820,423,870,465",50x42,50x42
23f3407d-23e3-43e2-9f37-2f863aee9c8a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\23f3407d-23e3-43e2-9f37-2f863aee9c8a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\23f3407d-23e3-43e2-9f37-2f863aee9c8a_post.jpg,,,12,"694,179,737,241","694,179,737,241",43x62,43x62
247a0a6b-13f3-4f81-b3f5-590440fa241c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\247a0a6b-13f3-4f81-b3f5-590440fa241c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\247a0a6b-13f3-4f81-b3f5-590440fa241c_post.jpg,,,13,"60,121,109,171","60,121,109,171",49x50,49x50
2a371864-d7a2-43df-936b-3a765b8c597e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2a371864-d7a2-43df-936b-3a765b8c597e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2a371864-d7a2-43df-936b-3a765b8c597e_post.jpg,,,12,"878,63,956,106","878,63,956,106",78x43,78x43
2c5f05c2-39d8-46ea-8c4e-9e35f15807e2,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2c5f05c2-39d8-46ea-8c4e-9e35f15807e2_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2c5f05c2-39d8-46ea-8c4e-9e35f15807e2_post.jpg,,,12,"96,333,150,408","96,333,150,408",54x75,54x75
2d59d937-8780-447c-9213-0755745ff0b8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2d59d937-8780-447c-9213-0755745ff0b8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2d59d937-8780-447c-9213-0755745ff0b8_post.jpg,,,13,"113,631,153,688","113,631,153,688",40x57,40x57
2ed008f2-6dfc-47e9-870e-505998f7b546,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2ed008f2-6dfc-47e9-870e-505998f7b546_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2ed008f2-6dfc-47e9-870e-505998f7b546_post.jpg,,,15,"998,172,1024,230","998,172,1024,230",26x58,26x58
2f48e225-60b0-445a-86ce-e54f68a2c88e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2f48e225-60b0-445a-86ce-e54f68a2c88e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\2f48e225-60b0-445a-86ce-e54f68a2c88e_post.jpg,,,12,"314,633,376,775","314,633,376,775",62x142,62x142
30002731-6a73-48b4-8afd-0ea2d15c9ef3,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\30002731-6a73-48b4-8afd-0ea2d15c9ef3_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\30002731-6a73-48b4-8afd-0ea2d15c9ef3_post.jpg,,,13,"651,122,705,186","651,122,705,186",54x64,54x64
313006a7-6c98-4dfa-982d-c9d4fdbece18,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\313006a7-6c98-4dfa-982d-c9d4fdbece18_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\313006a7-6c98-4dfa-982d-c9d4fdbece18_post.jpg,,,12,"468,318,530,383","468,318,530,383",62x65,62x65
31e552b8-b78c-48c9-b6ec-905bbbacd995,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\31e552b8-b78c-48c9-b6ec-905bbbacd995_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\31e552b8-b78c-48c9-b6ec-905bbbacd995_post.jpg,,,12,"345,239,416,290","345,239,416,290",71x51,71x51
32d2ac20-179f-4573-b2ad-0a17a08c5a4e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\32d2ac20-179f-4573-b2ad-0a17a08c5a4e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\32d2ac20-179f-4573-b2ad-0a17a08c5a4e_post.jpg,,,13,"171,209,233,284","171,209,233,284",62x75,62x75
33142ba8-f596-4a3f-9b47-6f332b3009b2,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\33142ba8-f596-4a3f-9b47-6f332b3009b2_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\33142ba8-f596-4a3f-9b47-6f332b3009b2_post.jpg,,,22,"958,0,1024,33","958,0,1024,33",66x33,66x33
3543e474-319c-4839-8da5-dd1b8d7cce84,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3543e474-319c-4839-8da5-dd1b8d7cce84_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3543e474-319c-4839-8da5-dd1b8d7cce84_post.jpg,,,13,"438,408,492,465","438,408,492,465",54x57,54x57
359bba10-6af3-4f75-b960-99dabd75f148,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\359bba10-6af3-4f75-b960-99dabd75f148_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\359bba10-6af3-4f75-b960-99dabd75f148_post.jpg,,,13,"729,115,799,190","729,115,799,190",70x75,70x75
37694ced-7f4a-48de-8b8c-1ab96cf38b24,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\37694ced-7f4a-48de-8b8c-1ab96cf38b24_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\37694ced-7f4a-48de-8b8c-1ab96cf38b24_post.jpg,,,24,"883,0,956,33","883,0,956,33",73x33,73x33
380c35d6-ebc0-4737-a080-80374b58cfcf,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\380c35d6-ebc0-4737-a080-80374b58cfcf_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\380c35d6-ebc0-4737-a080-80374b58cfcf_post.jpg,,,13,"632,792,710,876","632,792,710,876",78x84,78x84
3994db6c-a9e0-4f24-a010-186d7a33c6d3,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3994db6c-a9e0-4f24-a010-186d7a33c6d3_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3994db6c-a9e0-4f24-a010-186d7a33c6d3_post.jpg,,,12,"305,241,361,288","305,241,361,288",56x47,56x47
3c1d9b8d-d9a1-4378-bd0c-79ae68f9e1e7,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3c1d9b8d-d9a1-4378-bd0c-79ae68f9e1e7_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3c1d9b8d-d9a1-4378-bd0c-79ae68f9e1e7_post.jpg,,,13,"821,351,886,419","821,351,886,419",65x68,65x68
3dcecb8c-91a7-42d1-ae73-7d04828ca11a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3dcecb8c-91a7-42d1-ae73-7d04828ca11a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3dcecb8c-91a7-42d1-ae73-7d04828ca11a_post.jpg,,,12,"360,468,405,528","360,468,405,528",45x60,45x60
3f32ad56-8d75-487a-8849-01ed8a3b49f8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3f32ad56-8d75-487a-8849-01ed8a3b49f8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3f32ad56-8d75-487a-8849-01ed8a3b49f8_post.jpg,,,12,"237,819,293,912","237,819,293,912",56x93,56x93
3fc66912-1a8b-4c58-af29-59ba3c51fe06,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3fc66912-1a8b-4c58-af29-59ba3c51fe06_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\3fc66912-1a8b-4c58-af29-59ba3c51fe06_post.jpg,,,12,"365,202,414,262","365,202,414,262",49x60,49x60
42c301ac-5a7d-49fd-be07-af25f6a84df5,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\42c301ac-5a7d-49fd-be07-af25f6a84df5_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\42c301ac-5a7d-49fd-be07-af25f6a84df5_post.jpg,,,12,"515,443,604,547","515,443,604,547",89x104,89x104
4355df94-fd2c-4844-9a29-26fcf2e0be45,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\4355df94-fd2c-4844-9a29-26fcf2e0be45_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\4355df94-fd2c-4844-9a29-26fcf2e0be45_post.jpg,,,26,"983,626,1024,718","983,626,1024,718",41x92,41x92
437a5ae8-73f2-417f-8756-1957c9560160,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\437a5ae8-73f2-417f-8756-1957c9560160_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\437a5ae8-73f2-417f-8756-1957c9560160_post.jpg,,,12,"821,192,868,253","821,192,868,253",47x61,47x61
43edb894-6538-4ebf-bf93-08ff40fca0f1,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\43edb894-6538-4ebf-bf93-08ff40fca0f1_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\43edb894-6538-4ebf-bf93-08ff40fca0f1_post.jpg,,,12,"64,384,119,459","64,384,119,459",55x75,55x75
43f4fa71-0029-4a14-9fcc-8109b05808f1,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\43f4fa71-0029-4a14-9fcc-8109b05808f1_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\43f4fa71-0029-4a14-9fcc-8109b05808f1_post.jpg,,,12,"517,61,578,116","517,61,578,116",61x55,61x55
4409c38d-edff-4fbc-a66b-959a62d1a77c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\4409c38d-edff-4fbc-a66b-959a62d1a77c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\4409c38d-edff-4fbc-a66b-959a62d1a77c_post.jpg,,,12,"139,334,192,408","139,334,192,408",53x74,53x74
445cad66-5828-457c-841f-322892ae250c,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\445cad66-5828-457c-841f-322892ae250c_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\445cad66-5828-457c-841f-322892ae250c_post.jpg,,,13,"258,214,319,283","258,214,319,283",61x69,61x69
4553010a-57e3-474a-8efd-2711e1f1db42,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\4553010a-57e3-474a-8efd-2711e1f1db42_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\4553010a-57e3-474a-8efd-2711e1f1db42_post.jpg,,,12,"821,228,874,297","821,228,874,297",53x69,53x69
4772696f-3b7b-44e2-b7d4-4ae579352aae,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\4772696f-3b7b-44e2-b7d4-4ae579352aae_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\4772696f-3b7b-44e2-b7d4-4ae579352aae_post.jpg,,,13,"401,214,451,269","401,214,451,269",50x55,50x55
48e7901e-eb65-4542-9ead-1c5c932e490a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\48e7901e-eb65-4542-9ead-1c5c932e490a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\48e7901e-eb65-4542-9ead-1c5c932e490a_post.jpg,,,12,"171,492,226,565","171,492,226,565",55x73,55x73
49522625-d053-48f9-8d6a-7c292c4dfba8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\49522625-d053-48f9-8d6a-7c292c4dfba8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000011\49522625-d053-48f9-8d6a-7c292c4dfba8_post.jpg,,,12,"95,82,154,139","95,82,154,139",59x57,59x57
